Name,Description,LIC_NAME,BLK_HOUSE,STR_NAME,UNIT_NO,POSTCODE,LIC_NO,INC_CRC,FMEL_UPD_D,Latitude,Longitude
kml_29,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>U STARS PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>625</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>ELIAS ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>302</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>510625</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>NE04092A000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>5FF712EFFA4F8498</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20181003180619</td> </tr></table></center>",U STARS PTE. LTD.,625,ELIAS ROAD,302,510625,NE04092A000,5FF712EFFA4F8498,20181003180619,1.37860238037503,103.941978177656
kml_30,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>LOTTE MART PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>17</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>LORONG KILAT</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>2</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>598139</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SW06806E000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>84C132EF00F2782B</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20181003180619</td> </tr></table></center>",LOTTE MART PTE. LTD.,17,LORONG KILAT,2,598139,SW06806E000,84C132EF00F2782B,20181003180619,1.34082661486743,103.774213263461
kml_31,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>AJMAL TRADING GROUP PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>5</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>JALAN PAPAN</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>32</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>619396</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SW16B52K000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>93A2A674B553E67B</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20181003180619</td> </tr></table></center>",AJMAL TRADING GROUP PTE. LTD.,5,JALAN PAPAN,32,619396,SW16B52K000,93A2A674B553E67B,20181003180619,1.32210836314021,103.727480745718
kml_32,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>MURUGAN TRADERS PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>9</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>TRACTOR ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>627970</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SW18B79P000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>F1EBC8EAFDAA9EF8</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20181003180619</td> </tr></table></center>",MURUGAN TRADERS PTE LTD,9,TRACTOR ROAD,,627970,SW18B79P000,F1EBC8EAFDAA9EF8,20181003180619,1.32491980413317,103.705099705855
kml_33,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>SHENG SIONG SUPERMARKET PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>440</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>BUKIT BATOK WEST AVENUE 8</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>10</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>650440</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SW18A30L000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>26B1BFE8EC40794E</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20181003180619</td> </tr></table></center>",SHENG SIONG SUPERMARKET PTE LTD,440,BUKIT BATOK WEST AVENUE 8,10,650440,SW18A30L000,26B1BFE8EC40794E,20181003180619,1.35572307607651,103.739303106346
kml_34,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>SHENG SIONG SUPERMARKET PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>785E</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>WOODLANDS RISE</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>735785</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>NW18649C000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>3C5B5E0FADC770CB</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20181003180619</td> </tr></table></center>",SHENG SIONG SUPERMARKET PTE LTD,785E,WOODLANDS RISE,1,735785,NW18649C000,3C5B5E0FADC770CB,20181003180619,1.44680413155135,103.80548757912
kml_35,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>AJMAL TRADING GROUP PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>2</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>WOODLANDS SECTOR 2</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>5</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>737723</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>NW15489B000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>50016EF55AB80A12</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20181003180619</td> </tr></table></center>",AJMAL TRADING GROUP PTE. LTD.,2,WOODLANDS SECTOR 2,5,737723,NW15489B000,50016EF55AB80A12,20181003180619,1.46152554782754,103.809438952915
kml_36,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>SHENG SIONG SUPERMARKET PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>675</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>YISHUN AVENUE 4</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>10</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>760675</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>NW18478E000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>30AE6E739E4C2175</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20181003180619</td> </tr></table></center>",SHENG SIONG SUPERMARKET PTE LTD,675,YISHUN AVENUE 4,10,760675,NW18478E000,30AE6E739E4C2175,20181003180619,1.42015550315781,103.843558892177
kml_37,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>PHAN NEE TRADING LLP</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>2B</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>YISHUN AVENUE 7</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>768929</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>NW08337X000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>8B068D0211232A26</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20181003180619</td> </tr></table></center>",PHAN NEE TRADING LLP,2B,YISHUN AVENUE 7,1,768929,NW08337X000,8B068D0211232A26,20181003180619,1.4443412952404,103.839030200378
kml_38,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>HAO MART PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>658</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>PUNGGOL EAST</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>820658</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>NE18667L000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>EE65F5A79DDD5BAE</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20181003180619</td> </tr></table></center>",HAO MART PTE. LTD.,658,PUNGGOL EAST,1,820658,NE18667L000,EE65F5A79DDD5BAE,20181003180619,1.39990420413757,103.919352755684
kml_39,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>THE SEAFOOD MARKET PLACE (BY SONG FISH) PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>681</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>PUNGGOL DRIVE</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>9</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>820681</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>NE18529J000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>CFB223AB2921E70E</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20181003180619</td> </tr></table></center>",THE SEAFOOD MARKET PLACE (BY SONG FISH) PTE. LTD.,681,PUNGGOL DRIVE,9,820681,NE18529J000,CFB223AB2921E70E,20181003180619,1.40287845138627,103.913195747038
kml_40,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>COLD STORAGE SINGAPORE (1983) PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>525</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>ANG MO KIO AVENUE 10</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>2401</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>560525</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>S02169J000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>8C89C07BAD44F7D8</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20180711174048</td> </tr></table></center>",COLD STORAGE SINGAPORE (1983) PTE LTD,525,ANG MO KIO AVENUE 10,2401,560525,S02169J000,8C89C07BAD44F7D8,20180711174048,1.37264569542777,103.853890711284
kml_41,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>PAN PACIFIC INTERNATIONAL HOLDINGS PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>100</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>TRAS STREET</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>1/5</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>79027</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>CE18A78X000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>A560CDE4DE209D00</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20180711174048</td> </tr></table></center>",PAN PACIFIC INTERNATIONAL HOLDINGS PTE. LTD.,100,TRAS STREET,1/5,79027,CE18A78X000,A560CDE4DE209D00,20180711174048,1.27458822422728,103.843470740865
kml_42,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>COLD STORAGE SINGAPORE (1983) PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>291</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>JOO CHIAT ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>427543</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SE11505P000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>2340EFD9FB6110BC</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20180711174048</td> </tr></table></center>",COLD STORAGE SINGAPORE (1983) PTE LTD,291,JOO CHIAT ROAD,1,427543,SE11505P000,2340EFD9FB6110BC,20180711174048,1.30982227398559,103.902232496984
kml_43,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>SHENG SIONG SUPERMARKET PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>660A</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>EDGEDALE PLAINS</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>821660</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>NE17700J000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>1AB52643F941FA3A</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20180711174048</td> </tr></table></center>",SHENG SIONG SUPERMARKET PTE LTD,660A,EDGEDALE PLAINS,1,821660,NE17700J000,1AB52643F941FA3A,20180711174048,1.40262196510476,103.916519601442
kml_44,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>VIVA CORP SERVICES PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>23</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>KAKI BUKIT ROAD 3</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>2</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>415812</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>NE14190K000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>F9CBEC22DB1FB858</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20180711174048</td> </tr></table></center>",VIVA CORP SERVICES PTE. LTD.,23,KAKI BUKIT ROAD 3,2,415812,NE14190K000,F9CBEC22DB1FB858,20180711174048,1.33733862368542,103.903735085122
kml_45,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>SWISS BUTCHERY (2013) PRIVATE LIMITED</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>30</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>GREENWOOD AVENUE</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>289230</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>CE07705A000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>C869661C01CC7122</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183654</td> </tr></table></center>",SWISS BUTCHERY (2013) PRIVATE LIMITED,30,GREENWOOD AVENUE,,289230,CE07705A000,C869661C01CC7122,20171129183654,1.33176109907579,103.806586886276
kml_46,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>ROSWELL ENTERPRISE PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>34</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>GREENWOOD AVENUE</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>289236</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>B03078N000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>1AC0DC1360B91602</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183654</td> </tr></table></center>",ROSWELL ENTERPRISE PTE LTD,34,GREENWOOD AVENUE,,289236,B03078N000,1AC0DC1360B91602,20171129183654,1.33183240808538,103.806492419384
kml_47,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>T S J INDUSTRIAL (S) PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>48</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>TOH GUAN ROAD EAST</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>130</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>608586</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SW14484J000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>3A9EFB753F3C9DE9</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>",T S J INDUSTRIAL (S) PTE. LTD.,48,TOH GUAN ROAD EAST,130,608586,SW14484J000,3A9EFB753F3C9DE9,20171129183653,1.33683097371867,103.75434143082
kml_48,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>COLD STORAGE SINGAPORE (1983) PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>80</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>MARINE PARADE ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>27/62</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>449269</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>E02196C000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>8F1010F83432B78B</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183654</td> </tr></table></center>",COLD STORAGE SINGAPORE (1983) PTE LTD,80,MARINE PARADE ROAD,27/62,449269,E02196C000,8F1010F83432B78B,20171129183654,1.30119131472187,103.905113590458
kml_49,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>COLD STORAGE SINGAPORE (1983) PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>12</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>KALLANG AVENUE</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>47</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>339511</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>CE14G73B000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>D7FC2498E326BABA</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>",COLD STORAGE SINGAPORE (1983) PTE LTD,12,KALLANG AVENUE,47,339511,CE14G73B000,D7FC2498E326BABA,20171129183653,1.30974242012866,103.864101650514
kml_50,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>COLD STORAGE SINGAPORE (1983) PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>11</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>TANJONG KATONG ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>36</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>437157</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SE14875L000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>5373FE2CE9E8656B</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>",COLD STORAGE SINGAPORE (1983) PTE LTD,11,TANJONG KATONG ROAD,36,437157,SE14875L000,5373FE2CE9E8656B,20171129183653,1.31469214115978,103.894480527876
kml_51,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>COLD STORAGE SINGAPORE (1983) PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>154</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>WEST COAST ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>127371</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SW08807K000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>50EDCA33BB1577BC</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183654</td> </tr></table></center>",COLD STORAGE SINGAPORE (1983) PTE LTD,154,WEST COAST ROAD,,127371,SW08807K000,50EDCA33BB1577BC,20171129183654,1.30358269052594,103.76528451751
kml_52,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>COLD STORAGE SINGAPORE (1983) PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>VISTA EXCHANGE GREEN</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>138617</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SW12J97L000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>A0FE827922FA7CEA</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183654</td> </tr></table></center>",COLD STORAGE SINGAPORE (1983) PTE LTD,1,VISTA EXCHANGE GREEN,,138617,SW12J97L000,A0FE827922FA7CEA,20171129183654,1.30684882667818,103.788214538525
kml_53,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>FOODIE MARKET PLACE PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>225</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>OUTRAM ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>169038</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>CE10I13B000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>F07E9FCD9F10FF17</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183654</td> </tr></table></center>",FOODIE MARKET PLACE PTE. LTD.,225,OUTRAM ROAD,,169038,CE10I13B000,F07E9FCD9F10FF17,20171129183654,1.28345077313013,103.835371310094
kml_54,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>MUSTAFA HOLDINGS PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>147</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>SYED ALWI ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>207706</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>W03142N000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>774A8FF4716A0468</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183654</td> </tr></table></center>",MUSTAFA HOLDINGS PTE LTD,147,SYED ALWI ROAD,,207706,W03142N000,774A8FF4716A0468,20171129183654,1.30975274714546,103.855701594507
kml_55,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>SUPERNATURE PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>583</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>ORCHARD ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>238884</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>CE13539N000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>1CBCEAA88F882DA8</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183654</td> </tr></table></center>",SUPERNATURE PTE LTD,583,ORCHARD ROAD,,238884,CE13539N000,1CBCEAA88F882DA8,20171129183654,1.30619579913532,103.828509016301
kml_56,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>HUBER'S PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>22</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>DEMPSEY ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>249679</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>CE15F60K000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>806CEE3EA9FC3627</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183654</td> </tr></table></center>",HUBER'S PTE. LTD.,22,DEMPSEY ROAD,,249679,CE15F60K000,806CEE3EA9FC3627,20171129183654,1.30679240718754,103.810185824202
